seed,condition,tx_ibo_db,rx_backoff_db,mode,modulation,snr_db,model,gamma,target_pfa,pd,pd_lo,pd_hi,measured_pfa,pfa_lo,pfa_hi,auc,n_signal,n_noise
101,tx_9_rx_12dB,9.0,12.0,recalibrated,16qam,10,PsiNN,0.20230931043624878,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_12dB,9.0,12.0,recalibrated,32qam,10,CAE,0.05926865339279175,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_12dB,9.0,12.0,recalibrated,32qam,10,PsiNN,0.20230931043624878,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-10,CAE,0.0592348575592041,0.01,0.654,0.6239780184885133,0.6828433398979359,0.01,0.005440754445529249,0.018309468870314774,0.960522,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-10,PsiNN,0.20215195417404175,0.01,0.994,0.9869718317581478,0.9972473308581237,0.006,0.0027526691418763745,0.01302816824185209,0.999622,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-10,CAE,0.0592348575592041,0.01,0.774,0.7470576210232625,0.7988453153266535,0.01,0.005440754445529249,0.018309468870314774,0.97393,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-10,PsiNN,0.20215195417404175,0.01,0.912,0.8928277489502235,0.9280190020576792,0.006,0.0027526691418763745,0.01302816824185209,0.992563,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-10,CAE,0.0592348575592041,0.01,0.31,0.28210764506522773,0.3393465231592832,0.01,0.005440754445529249,0.018309468870314774,0.872026,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-10,PsiNN,0.20215195417404175,0.01,0.759,0.7315330470912914,0.784484692013191,0.006,0.0027526691418763745,0.01302816824185209,0.9788249999999998,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-10,CAE,0.0592348575592041,0.01,0.281,0.25401977830646655,0.3096563419102067,0.01,0.005440754445529249,0.018309468870314774,0.8607775,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-10,PsiNN,0.20215195417404175,0.01,0.715,0.6862402708362823,0.7421142230149289,0.006,0.0027526691418763745,0.01302816824185209,0.9727975,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-10,CAE,0.059394240379333496,0.01,0.652,0.6219460655735375,0.6808905998468539,0.01,0.005440754445529249,0.018309468870314774,0.960522,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-10,PsiNN,0.2028225064277649,0.01,0.994,0.9869718317581478,0.9972473308581237,0.006,0.0027526691418763745,0.01302816824185209,0.999622,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-10,CAE,0.059394240379333496,0.01,0.771,0.7439490266513543,0.7959768702494748,0.01,0.005440754445529249,0.018309468870314774,0.97393,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-10,PsiNN,0.2028225064277649,0.01,0.909,0.88957441593046,0.9252952956283559,0.006,0.0027526691418763745,0.01302816824185209,0.992563,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-10,CAE,0.059394240379333496,0.01,0.308,0.28016622636313016,0.33730324889532304,0.01,0.005440754445529249,0.018309468870314774,0.872026,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-10,PsiNN,0.2028225064277649,0.01,0.744,0.7160527265828488,0.7700798152762004,0.006,0.0027526691418763745,0.01302816824185209,0.9788249999999998,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-10,CAE,0.059394240379333496,0.01,0.276,0.2491910960732594,0.3045232917282693,0.01,0.005440754445529249,0.018309468870314774,0.8607775,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-10,PsiNN,0.2028225064277649,0.01,0.707,0.6780414921958111,0.7343742297911691,0.006,0.0027526691418763745,0.01302816824185209,0.9727975,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-8,CAE,0.0592348575592041,0.01,0.868,0.8456051419027083,0.8875783638519231,0.008,0.004059195818806103,0.015706334530980144,0.989861,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-8,PsiNN,0.20215195417404175,0.01,0.999,0.9943574414020421,0.9998234536293739,0.012,0.006877647806403522,0.02085726847549828,0.99997,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-8,CAE,0.0592348575592041,0.01,0.949,0.9335645136552383,0.9609990572247332,0.008,0.004059195818806103,0.015706334530980144,0.9972260000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-8,PsiNN,0.20215195417404175,0.01,0.997,0.9912169859464969,0.9989792161188614,0.012,0.006877647806403522,0.02085726847549828,0.99986,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-8,CAE,0.0592348575592041,0.01,0.497,0.4660816352651897,0.5279413252857236,0.008,0.004059195818806103,0.015706334530980144,0.928617,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-8,PsiNN,0.20215195417404175,0.01,0.945,0.9290916123226243,0.9575025726252315,0.012,0.006877647806403522,0.02085726847549828,0.99604,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-8,CAE,0.0592348575592041,0.01,0.494,0.4630947794652077,0.5249511416366189,0.008,0.004059195818806103,0.015706334530980144,0.935359,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-8,PsiNN,0.20215195417404175,0.01,0.935,0.9179944906866292,0.948676229430938,0.012,0.006877647806403522,0.02085726847549828,0.9948480000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-8,CAE,0.059394240379333496,0.01,0.865,0.8424178447972049,0.8847886215083399,0.008,0.004059195818806103,0.015706334530980144,0.989861,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-8,PsiNN,0.2028225064277649,0.01,0.999,0.9943574414020421,0.9998234536293739,0.012,0.006877647806403522,0.02085726847549828,0.99997,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-8,CAE,0.059394240379333496,0.01,0.946,0.9302078451539475,0.9583786862769372,0.008,0.004059195818806103,0.015706334530980144,0.9972260000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-8,PsiNN,0.2028225064277649,0.01,0.997,0.9912169859464969,0.9989792161188614,0.012,0.006877647806403522,0.02085726847549828,0.99986,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-8,CAE,0.059394240379333496,0.01,0.495,0.4640902748007247,0.525947992784131,0.008,0.004059195818806103,0.015706334530980144,0.928617,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-8,PsiNN,0.2028225064277649,0.01,0.941,0.9246390972285408,0.9539857017871995,0.012,0.006877647806403522,0.02085726847549828,0.99604,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-8,CAE,0.059394240379333496,0.01,0.493,0.46209940740448396,0.5239541672143138,0.008,0.004059195818806103,0.015706334530980144,0.935359,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-8,PsiNN,0.2028225064277649,0.01,0.93,0.9124853518487167,0.9442236358537061,0.012,0.006877647806403522,0.02085726847549828,0.9948480000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-6,CAE,0.0592348575592041,0.01,0.969,0.9563345039877078,0.9780759965528414,0.007,0.0033948684009907646,0.014378315465766588,0.998256,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-6,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-6,CAE,0.0592348575592041,0.01,0.993,0.9856216845342334,0.9966051315990092,0.007,0.0033948684009907646,0.014378315465766588,0.999817,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-6,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-6,CAE,0.0592348575592041,0.01,0.778,0.7512053591381822,0.8026669631438492,0.007,0.0033948684009907646,0.014378315465766588,0.981264,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-6,PsiNN,0.20215195417404175,0.01,0.999,0.9943574414020421,0.9998234536293739,0.011,0.006153174098086638,0.019589395700786275,0.9999429999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-6,CAE,0.0592348575592041,0.01,0.742,0.7139918832868724,0.768155965606119,0.007,0.0033948684009907646,0.014378315465766588,0.975059,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-6,PsiNN,0.20215195417404175,0.01,0.996,0.9897604437227377,0.9984434118595916,0.011,0.006153174098086638,0.019589395700786275,0.9993340000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-6,CAE,0.059394240379333496,0.01,0.968,0.9551752619162314,0.9772428921412891,0.005,0.0021375355273244596,0.011650955373375113,0.998256,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-6,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-6,CAE,0.059394240379333496,0.01,0.992,0.9842936654690199,0.995940804181194,0.005,0.0021375355273244596,0.011650955373375113,0.999817,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-6,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-6,CAE,0.059394240379333496,0.01,0.776,0.7491310659769607,0.8007565633390129,0.005,0.0021375355273244596,0.011650955373375113,0.981264,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-6,PsiNN,0.2028225064277649,0.01,0.999,0.9943574414020421,0.9998234536293739,0.011,0.006153174098086638,0.019589395700786275,0.9999429999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-6,CAE,0.059394240379333496,0.01,0.739,0.7109019937060769,0.7652688157378277,0.005,0.0021375355273244596,0.011650955373375113,0.975059,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-6,PsiNN,0.2028225064277649,0.01,0.996,0.9897604437227377,0.9984434118595916,0.011,0.006153174098086638,0.019589395700786275,0.9993340000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-4,CAE,0.0592348575592041,0.01,0.996,0.9897604437227377,0.9984434118595916,0.008,0.004059195818806103,0.015706334530980144,0.999838,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-4,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-4,CAE,0.0592348575592041,0.01,0.926,0.9080945943544141,0.940645007415893,0.008,0.004059195818806103,0.015706334530980144,0.9936400000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-4,CAE,0.0592348575592041,0.01,0.932,0.9146861384770105,0.9460075421914699,0.008,0.004059195818806103,0.015706334530980144,0.9933470000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,0.999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-4,CAE,0.059394240379333496,0.01,0.996,0.9897604437227377,0.9984434118595916,0.006,0.0027526691418763745,0.01302816824185209,0.999838,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-4,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-4,CAE,0.059394240379333496,0.01,0.926,0.9080945943544141,0.940645007415893,0.006,0.0027526691418763745,0.01302816824185209,0.9936400000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-4,CAE,0.059394240379333496,0.01,0.93,0.9124853518487167,0.9442236358537061,0.006,0.0027526691418763745,0.01302816824185209,0.9933470000000001,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,0.999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-2,CAE,0.0592348575592041,0.01,0.998,0.9927371921365079,0.9994513564118793,0.01,0.005440754445529249,0.018309468870314774,0.999876,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,-2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-2,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,0.9999979999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,-2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-2,CAE,0.0592348575592041,0.01,0.982,0.9717267448294926,0.9885842599904322,0.01,0.005440754445529249,0.018309468870314774,0.9988429999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,-2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-2,CAE,0.0592348575592041,0.01,0.983,0.9729440411597701,0.9893593101431837,0.01,0.005440754445529249,0.018309468870314774,0.99892,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,-2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-2,CAE,0.059394240379333496,0.01,0.998,0.9927371921365079,0.9994513564118793,0.01,0.005440754445529249,0.018309468870314774,0.999876,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,-2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-2,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.01,0.005440754445529249,0.018309468870314774,0.9999979999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,-2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-2,CAE,0.059394240379333496,0.01,0.981,0.9705155440876868,0.9878031142492091,0.01,0.005440754445529249,0.018309468870314774,0.9988429999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,-2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-2,CAE,0.059394240379333496,0.01,0.982,0.9717267448294926,0.9885842599904322,0.01,0.005440754445529249,0.018309468870314774,0.99892,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,-2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,0,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,0.999998,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,0,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,0,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,0,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,0,CAE,0.0592348575592041,0.01,0.997,0.9912169859464969,0.9989792161188614,0.011,0.006153174098086638,0.019589395700786275,0.999921,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,0,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,0,CAE,0.0592348575592041,0.01,0.995,0.9883490446266249,0.9978624644726756,0.011,0.006153174098086638,0.019589395700786275,0.9997189999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,0,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,0,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,0.999998,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,0,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,0,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,0,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,0,CAE,0.059394240379333496,0.01,0.997,0.9912169859464969,0.9989792161188614,0.011,0.006153174098086638,0.019589395700786275,0.999921,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,0,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,0,CAE,0.059394240379333496,0.01,0.995,0.9883490446266249,0.9978624644726756,0.011,0.006153174098086638,0.019589395700786275,0.9997189999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,0,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,2,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,0.999995,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,2,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,2,CAE,0.0592348575592041,0.01,0.998,0.9927371921365079,0.9994513564118793,0.008,0.004059195818806103,0.015706334530980144,0.9999549999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,2,CAE,0.0592348575592041,0.01,0.999,0.9943574414020421,0.9998234536293739,0.008,0.004059195818806103,0.015706334530980144,0.999964,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,2,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,2,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,0.999995,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,2,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,2,CAE,0.059394240379333496,0.01,0.998,0.9927371921365079,0.9994513564118793,0.008,0.004059195818806103,0.015706334530980144,0.9999549999999999,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,2,CAE,0.059394240379333496,0.01,0.999,0.9943574414020421,0.9998234536293739,0.008,0.004059195818806103,0.015706334530980144,0.999964,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,2,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,4,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,4,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,qpsk,4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,4,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,16qam,4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,4,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,32qam,4,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,4,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,bpsk,4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,4,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,qpsk,4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,4,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,16qam,4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,4,CAE,0.059394240379333496,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,recalibrated,32qam,4,PsiNN,0.2028225064277649,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,6,CAE,0.0592348575592041,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,1.0,1000,1000
101,tx_9_rx_6dB,9.0,6.0,frozen,bpsk,6,PsiNN,0.20215195417404175,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
